"influenced","influenced_lab","influencer","influencer_lab"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Arnaldus_de_Villa_Nova","Arnaldus de Villa Nova"
"http://dbpedia.org/resource/Alan_White_(American_philosopher)__Alan_White__1",,"http://dbpedia.org/resource/Lorenz_Bruno_Puntel","Lorenz Bruno Puntel"
"http://dbpedia.org/resource/Ernst_Mally__Ernst_Mally__1",,"http://dbpedia.org/resource/Louis_Couturat","Louis Couturat"
"http://dbpedia.org/resource/Rupert_Read__Rupert_Read__1",,"http://dbpedia.org/resource/Ludwig_Wittgenstein","Ludwig Wittgenstein"
"http://dbpedia.org/resource/Algernon_Sidney__Algernon_Sidney__1",,"http://dbpedia.org/resource/Plato","Plato"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Zaki_al-Arsuzi","Zaki al-Arsuzi"
"http://dbpedia.org/resource/Alexander_of_Hales__Alexander_of_Hales__1",,"http://dbpedia.org/resource/Anselm_of_Canterbury","Anselm of Canterbury"
"http://dbpedia.org/resource/Stephen_Hicks__Stephen_Hicks__1",,"http://dbpedia.org/resource/Aristotle","Aristotle"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Aristotle","Aristotle"
"http://dbpedia.org/resource/Alexander_of_Hales__Alexander_of_Hales__1",,"http://dbpedia.org/resource/Aristotle","Aristotle"
"http://dbpedia.org/resource/Algernon_Sidney__Algernon_Sidney__1",,"http://dbpedia.org/resource/Aristotle","Aristotle"
"http://dbpedia.org/resource/Algernon_Sidney__Algernon_Sidney__1",,"http://dbpedia.org/resource/Niccolò_Machiavelli","Niccolò Machiavelli"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Abu_al-Hasan_al-Shushtari","Abu al-Hasan al-Shushtari"
"http://dbpedia.org/resource/Algernon_Sidney__Algernon_Sidney__1",,"http://dbpedia.org/resource/Cicero","Cicero"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Joachim_of_Fiore","Joachim of Fiore"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","Johann Gottlieb Fichte"
"http://dbpedia.org/resource/Ernest_Nagel__Ernest_Nagel__1",,"http://dbpedia.org/resource/John_Dewey","John Dewey"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/John_Scotus_Eriugena","John Scotus Eriugena"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Dionysius_the_Areopagite","Dionysius the Areopagite"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Ibn_Sab'in","Ibn Sab'in"
"http://dbpedia.org/resource/Ernest_Nagel__Ernest_Nagel__1",,"http://dbpedia.org/resource/Rudolf_Carnap","Rudolf Carnap"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Constantine_the_African","Constantine the African"
"http://dbpedia.org/resource/Alexander_of_Hales__Alexander_of_Hales__1",,"http://dbpedia.org/resource/Bernard_of_Clairvaux","Bernard of Clairvaux"
"http://dbpedia.org/resource/Stephen_Hicks__Stephen_Hicks__1",,"http://dbpedia.org/resource/Charles_Darwin","Charles Darwin"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Francis_of_Assisi","Francis of Assisi"
"http://dbpedia.org/resource/Michel_Bréal__Michel_Bréal__1",,"http://dbpedia.org/resource/Franz_Bopp","Franz Bopp"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Friedrich_Nietzsche","Friedrich Nietzsche"
"http://dbpedia.org/resource/Stephen_Hicks__Stephen_Hicks__1",,"http://dbpedia.org/resource/Friedrich_Nietzsche","Friedrich Nietzsche"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Jurji_Zaydan","Jurji Zaydan"
"http://dbpedia.org/resource/Stephen_Hicks__Stephen_Hicks__1",,"http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Thomas_Aquinas","Thomas Aquinas"
"http://dbpedia.org/resource/Sir_William_Hamilton,_9th_Baronet__William_Hamilton__1",,"http://dbpedia.org/resource/Thomas_Reid","Thomas Reid"
"http://dbpedia.org/resource/Alexander_of_Hales__Alexander_of_Hales__1",,"http://dbpedia.org/resource/Richard_of_Saint_Victor","Richard of Saint Victor"
"http://dbpedia.org/resource/Miguel_Castillo_Didier__Héctor_Herrera_Cajas__1",,"http://dbpedia.org/resource/Héctor_Herrera_Cajas","Héctor Herrera Cajas"
"http://dbpedia.org/resource/Algernon_Sidney__Algernon_Sidney__1",,"http://dbpedia.org/resource/Oliver_Cromwell","Oliver Cromwell"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/René_Descartes","René Descartes"
"http://dbpedia.org/resource/Gareth_Evans_(philosopher)__Gareth_Evans__1",,"http://dbpedia.org/resource/P._F._Strawson","P. F. Strawson"
"http://dbpedia.org/resource/Sir_William_Hamilton,_9th_Baronet__William_Hamilton__1",,"http://dbpedia.org/resource/Victor_Cousin","Victor Cousin"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Vladimir_Lenin","Vladimir Lenin"
"http://dbpedia.org/resource/Michel_Bréal__Michel_Bréal__1",,"http://dbpedia.org/resource/Albrecht_Weber","Albrecht Weber"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Giuseppe_Mazzini","Giuseppe Mazzini"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Ibn_al-Muqaffa'","Ibn al-Muqaffa'"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Sir_William_Hamilton,_9th_Baronet__William_Hamilton__1",,"http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Stephen_Hicks__Stephen_Hicks__1",,"http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Gareth_Evans_(philosopher)__Gareth_Evans__1",,"http://dbpedia.org/resource/Michael_Dummett","Michael Dummett"
"http://dbpedia.org/resource/Alexander_of_Hales__Alexander_of_Hales__1",,"http://dbpedia.org/resource/Peter_Lombard","Peter Lombard"
"http://dbpedia.org/resource/Ramon_Llull__Ramon_Llull__1",,"http://dbpedia.org/resource/Peter_of_Spain","Peter of Spain"
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Ismail_Mazhar",
"http://dbpedia.org/resource/Michel_Aflaq__1",,"http://dbpedia.org/resource/Shibley_Shamil",
"http://dbpedia.org/resource/Roger_T._Ames__Roger_T._Ames__1",,,
"http://dbpedia.org/resource/Brian_J._Mistler",,,
"http://dbpedia.org/resource/Marguerite_Porete","Marguerite Porete","http://dbpedia.org/resource/Boethius","Boethius"
"http://dbpedia.org/resource/Martin_Hägglund","Martin Hägglund","http://dbpedia.org/resource/Moishe_Postone","Moishe Postone"
"http://dbpedia.org/resource/Jean-François_Melon","Jean-François Melon","http://dbpedia.org/resource/Montesquieu","Montesquieu"
"http://dbpedia.org/resource/Masoud_Ahmadzadeh","Masoud Ahmadzadeh","http://dbpedia.org/resource/Walter_Benjamin","Walter Benjamin"
"http://dbpedia.org/resource/Ruth_Millikan","Ruth Millikan","http://dbpedia.org/resource/Wilfrid_Sellars","Wilfrid Sellars"
"http://dbpedia.org/resource/Reza_Negarestani","Reza Negarestani","http://dbpedia.org/resource/Wilfrid_Sellars","Wilfrid Sellars"
"http://dbpedia.org/resource/Héctor-Neri_Castañeda","Héctor-Neri Castañeda","http://dbpedia.org/resource/Wilfrid_Sellars","Wilfrid Sellars"
"http://dbpedia.org/resource/Ferdinand_Fellmann","Ferdinand Fellmann","http://dbpedia.org/resource/Wilhelm_Dilthey","Wilhelm Dilthey"
"http://dbpedia.org/resource/Martin_Buber","Martin Buber","http://dbpedia.org/resource/Wilhelm_Dilthey","Wilhelm Dilthey"
"http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger","http://dbpedia.org/resource/Wilhelm_Dilthey","Wilhelm Dilthey"
"http://dbpedia.org/resource/Hartry_Field","Hartry Field","http://dbpedia.org/resource/Willard_Van_Orman_Quine","Willard Van Orman Quine"
"http://dbpedia.org/resource/Fernando_Savater","Fernando Savater","http://dbpedia.org/resource/Emil_Cioran","Emil Cioran"
"http://dbpedia.org/resource/Eugene_Thacker","Eugene Thacker","http://dbpedia.org/resource/Emil_Cioran","Emil Cioran"
"http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger","http://dbpedia.org/resource/Emil_Lask","Emil Lask"
"http://dbpedia.org/resource/Metrodorus_of_Lampsacus_(the_younger)","Metrodorus of Lampsacus (the younger)","http://dbpedia.org/resource/Epicurus","Epicurus"
"http://dbpedia.org/resource/Nathan_Widder","Nathan Widder","http://dbpedia.org/resource/Ernesto_Laclau","Ernesto Laclau"
"http://dbpedia.org/resource/David_O._Brink","David O. Brink","http://dbpedia.org/resource/Terence_Irwin","Terence Irwin"
"http://dbpedia.org/resource/Masahiro_Morioka","Masahiro Morioka","http://dbpedia.org/resource/Hans_Jonas","Hans Jonas"
"http://dbpedia.org/resource/Quentin_Meillassoux","Quentin Meillassoux","http://dbpedia.org/resource/Alain_Badiou","Alain Badiou"
"http://dbpedia.org/resource/R._Lanier_Anderson_(philosopher)","R. Lanier Anderson (philosopher)","http://dbpedia.org/resource/Alexander_Nehamas","Alexander Nehamas"
"http://dbpedia.org/resource/Héctor-Neri_Castañeda","Héctor-Neri Castañeda","http://dbpedia.org/resource/Alexius_Meinong","Alexius Meinong"
"http://dbpedia.org/resource/William_E._Connolly","William E. Connolly","http://dbpedia.org/resource/Alfred_North_Whitehead","Alfred North Whitehead"
"http://dbpedia.org/resource/Hartry_Field","Hartry Field","http://dbpedia.org/resource/Alfred_Tarski","Alfred Tarski"
"http://dbpedia.org/resource/Hossein_Elahi_Ghomshei","Hossein Elahi Ghomshei","http://dbpedia.org/resource/Ali","Ali"
"http://dbpedia.org/resource/Hossein_Elahi_Ghomshei","Hossein Elahi Ghomshei","http://dbpedia.org/resource/Attar_of_Nishapur","Attar of Nishapur"
"http://dbpedia.org/resource/Ferdinand_de_Saussure","Ferdinand de Saussure","http://dbpedia.org/resource/August_Leskien","August Leskien"
"http://dbpedia.org/resource/Ferdinand_Ulrich","Ferdinand Ulrich","http://dbpedia.org/resource/Augustine_of_Hippo","Augustine of Hippo"
"http://dbpedia.org/resource/Marguerite_Porete","Marguerite Porete","http://dbpedia.org/resource/Augustine_of_Hippo","Augustine of Hippo"
"http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger","http://dbpedia.org/resource/Augustine_of_Hippo","Augustine of Hippo"
"http://dbpedia.org/resource/Hugolino_of_Orvieto","Hugolino of Orvieto","http://dbpedia.org/resource/Augustine_of_Hippo","Augustine of Hippo"
"http://dbpedia.org/resource/Héloïse","Héloïse","http://dbpedia.org/resource/Augustine_of_Hippo","Augustine of Hippo"
"http://dbpedia.org/resource/Hossein_Elahi_Ghomshei","Hossein Elahi Ghomshei","http://dbpedia.org/resource/Avicenna","Avicenna"
"http://dbpedia.org/resource/Mario_Bunge","Mario Bunge","http://dbpedia.org/resource/Domingo_Faustino_Sarmiento","Domingo Faustino Sarmiento"
"http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger","http://dbpedia.org/resource/Duns_Scotus","Duns Scotus"
"http://dbpedia.org/resource/Marsilio_Ficino","Marsilio Ficino","http://dbpedia.org/resource/Proclus","Proclus"
"http://dbpedia.org/resource/Aenesidemus","Aenesidemus","http://dbpedia.org/resource/Pyrrho","Pyrrho"
"http://dbpedia.org/resource/Iamblichus","Iamblichus","http://dbpedia.org/resource/Pythagoras","Pythagoras"
"http://dbpedia.org/resource/Ferdinand_de_Saussure","Ferdinand de Saussure","http://dbpedia.org/resource/Pāṇini","Pāṇini"
"http://dbpedia.org/resource/Richard_McKeon","Richard McKeon","http://dbpedia.org/resource/Quintilian","Quintilian"
"http://dbpedia.org/resource/Hossein_Elahi_Ghomshei","Hossein Elahi Ghomshei","http://dbpedia.org/resource/Quran","Quran"
"http://dbpedia.org/resource/William_Davies_(political_writer)","William Davies (political writer)","http://dbpedia.org/resource/R._D._Laing","R. D. Laing"
"http://dbpedia.org/resource/Mark_Fisher","Mark Fisher","http://dbpedia.org/resource/Sadie_Plant","Sadie Plant"
"http://dbpedia.org/resource/Ferdinand_de_Saussure","Ferdinand de Saussure","http://dbpedia.org/resource/Émile_Durkheim","Émile Durkheim"
"http://dbpedia.org/resource/Mario_Bunge","Mario Bunge","http://dbpedia.org/resource/Émile_Meyerson","Émile Meyerson"
"http://dbpedia.org/resource/Marshall_McLuhan","Marshall McLuhan","http://dbpedia.org/resource/Étienne_Gilson","Étienne Gilson"
"http://dbpedia.org/resource/Richard_McKeon","Richard McKeon","http://dbpedia.org/resource/Étienne_Gilson","Étienne Gilson"
"http://dbpedia.org/resource/Marsilio_Ficino","Marsilio Ficino","http://dbpedia.org/resource/Leonardo_Bruni","Leonardo Bruni"
"http://dbpedia.org/resource/Mark_Fisher","Mark Fisher","http://dbpedia.org/resource/Franco_Berardi","Franco Berardi"
"http://dbpedia.org/resource/Marshall_McLuhan","Marshall McLuhan","http://dbpedia.org/resource/Richard_Maurice_Bucke","Richard Maurice Bucke"
"http://dbpedia.org/resource/Mario_Javier_Saban","Mario Javier Saban","http://dbpedia.org/resource/Elijah_Benamozegh","Elijah Benamozegh"
"http://dbpedia.org/resource/Margaret_Urban_Walker","Margaret Urban Walker","http://dbpedia.org/resource/Eva_Kittay","Eva Kittay"
"http://dbpedia.org/resource/Hossein_Elahi_Ghomshei","Hossein Elahi Ghomshei","http://dbpedia.org/resource/Ibn_al-Farid","Ibn al-Farid"
"http://dbpedia.org/resource/Marshall_McLuhan","Marshall McLuhan","http://dbpedia.org/resource/F._R._Leavis","F. R. Leavis"
"http://dbpedia.org/resource/Mario_Kopić","Mario Kopić","http://dbpedia.org/resource/Reiner_Schürmann","Reiner Schürmann"
"http://dbpedia.org/resource/Mirza_Mazhar_Jan-e-Janaan","Mirza Mazhar Jan-e-Janaan","http://dbpedia.org/resource/The_Twelve_Imams","The Twelve Imams"
"http://dbpedia.org/resource/Mario_Bunge","Mario Bunge","http://dbpedia.org/resource/Guido_Beck","Guido Beck"
"http://dbpedia.org/resource/Mirza_Mazhar_Jan-e-Janaan","Mirza Mazhar Jan-e-Janaan","http://dbpedia.org/resource/Abu_Hanifa","Abu Hanifa"
"http://dbpedia.org/resource/Martha_Nussbaum","Martha Nussbaum","http://dbpedia.org/resource/Adam_Smith","Adam Smith"
"http://dbpedia.org/resource/Mirza_Mazhar_Jan-e-Janaan","Mirza Mazhar Jan-e-Janaan","http://dbpedia.org/resource/Ahmad_Sirhindi","Ahmad Sirhindi"
"http://dbpedia.org/resource/Crates_of_Thebes","Crates of Thebes","http://dbpedia.org/resource/Diogenes","Diogenes"
"http://dbpedia.org/resource/Masahiro_Morioka","Masahiro Morioka","http://dbpedia.org/resource/Dōgen","Dōgen"
"http://dbpedia.org/resource/Masao_Abe","Masao Abe","http://dbpedia.org/resource/Dōgen","Dōgen"
"http://dbpedia.org/resource/María_Zambrano","María Zambrano","http://dbpedia.org/resource/Edith_Stein","Edith Stein"
"http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger","http://dbpedia.org/resource/Edmund_Husserl","Edmund Husserl"
"http://dbpedia.org/resource/David_Carr_(phenomenology_scholar)","David Carr (phenomenology scholar)","http://dbpedia.org/resource/Edmund_Husserl","Edmund Husserl"
"http://dbpedia.org/resource/Eugénie_Ginsberg","Eugénie Ginsberg","http://dbpedia.org/resource/Edmund_Husserl","Edmund Husserl"
"http://dbpedia.org/resource/Wolfe_Mays","Wolfe Mays","http://dbpedia.org/resource/Edmund_Husserl","Edmund Husserl"
"http://dbpedia.org/resource/Adolf_Reinach","Adolf Reinach","http://dbpedia.org/resource/Edmund_Husserl","Edmund Husserl"
"http://dbpedia.org/resource/Marshall_McLuhan","Marshall McLuhan","http://dbpedia.org/resource/Edmund_Snow_Carpenter","Edmund Snow Carpenter"
"http://dbpedia.org/resource/Johannes_Rehmke","Johannes Rehmke","http://dbpedia.org/resource/Eduard_von_Hartmann","Eduard von Hartmann"
"http://dbpedia.org/resource/Marshall_McLuhan","Marshall McLuhan","http://dbpedia.org/resource/Edward_Alexander_Bott","Edward Alexander Bott"
"http://dbpedia.org/resource/Adrian_Johnston_(philosopher)","Adrian Johnston (philosopher)","http://dbpedia.org/resource/Edward_S._Casey","Edward S. Casey"
"http://dbpedia.org/resource/Masoud_Ahmadzadeh","Masoud Ahmadzadeh","http://dbpedia.org/resource/Ehsan_Tabari","Ehsan Tabari"
"http://dbpedia.org/resource/Mario_Kopić","Mario Kopić","http://dbpedia.org/resource/Hannah_Arendt","Hannah Arendt"
"http://dbpedia.org/resource/Mary_G._Dietz","Mary G. Dietz","http://dbpedia.org/resource/Hannah_Arendt","Hannah Arendt"
"http://dbpedia.org/resource/James_C._Risser","James C. Risser","http://dbpedia.org/resource/Hans-Georg_Gadamer","Hans-Georg Gadamer"
"http://dbpedia.org/resource/Marshall_McLuhan","Marshall McLuhan","http://dbpedia.org/resource/Hans_Selye","Hans Selye"
"http://dbpedia.org/resource/Ferdinand_Ulrich","Ferdinand Ulrich","http://dbpedia.org/resource/Hans_Urs_von_Balthasar","Hans Urs von Balthasar"
"http://dbpedia.org/resource/Marshall_McLuhan","Marshall McLuhan","http://dbpedia.org/resource/Harold_Innis","Harold Innis"
"http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger","http://dbpedia.org/resource/Heinrich_Rickert","Heinrich Rickert"
"http://dbpedia.org/resource/Quentin_Meillassoux","Quentin Meillassoux","http://dbpedia.org/resource/Henri_Bergson","Henri Bergson"
"http://dbpedia.org/resource/Quentin_Meillassoux","Quentin Meillassoux","http://dbpedia.org/resource/Stéphane_Mallarmé","Stéphane Mallarmé"
"http://dbpedia.org/resource/Richard_Moran_(philosopher)","Richard Moran (philosopher)","http://dbpedia.org/resource/Sydney_Shoemaker","Sydney Shoemaker"
"http://dbpedia.org/resource/Hong_Daeyong","Hong Daeyong","http://dbpedia.org/resource/Tycho_Brahe","Tycho Brahe"
"http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger","http://dbpedia.org/resource/Modistae","Modistae"
"http://dbpedia.org/resource/Mario_Vegetti","Mario Vegetti","http://dbpedia.org/resource/Ludovico_Geymonat","Ludovico Geymonat"
"http://dbpedia.org/resource/Hossein_Elahi_Ghomshei","Hossein Elahi Ghomshei","http://dbpedia.org/resource/Mahmoud_Shabestari","Mahmoud Shabestari"
"http://dbpedia.org/resource/Marshall_McLuhan","Marshall McLuhan","http://dbpedia.org/resource/Bonaventure","Bonaventure"
"http://dbpedia.org/resource/Martin_Buber","Martin Buber","http://dbpedia.org/resource/Georg_Simmel","Georg Simmel"
"http://dbpedia.org/resource/Ferdinand_Ulrich","Ferdinand Ulrich","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","Georg Wilhelm Friedrich Hegel"
"http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","Georg Wilhelm Friedrich Hegel"
"http://dbpedia.org/resource/Martin_Hägglund","Martin Hägglund","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","Georg Wilhelm Friedrich Hegel"
"http://dbpedia.org/resource/David_Carr_(phenomenology_scholar)","David Carr (phenomenology scholar)","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","Georg Wilhelm Friedrich Hegel"
"http://dbpedia.org/resource/Reza_Negarestani","Reza Negarestani","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","Georg Wilhelm Friedrich Hegel"
"http://dbpedia.org/resource/Horace_Kallen","Horace Kallen","http://dbpedia.org/resource/George_Santayana","George Santayana"
"http://dbpedia.org/resource/Eugene_Thacker","Eugene Thacker","http://dbpedia.org/resource/Georges_Bataille","Georges Bataille"
